geneSymbol,log2FC,p_value,FDR,type
Clec1b,0.7872580662202944,5.447223383240027e-05,0.005917378705727011,UP
Nxnl2,1.0290777362853345,5.503484175933262e-05,0.005951246401238654,UP
Fap,1.9219314735970507,5.555070268947288e-05,0.005990060517125873,UP
HNG_013277,1.4328969842683517,5.5857111867231045e-05,0.0060061342935097,UP
Mylk,0.8018952872173637,5.6480016938669734e-05,0.0060103466915231215,UP
Ak1,0.753712901357928,5.681557293978381e-05,0.0060103466915231215,UP
Lrrc59,-0.18469787866938603,5.647422453337593e-05,0.0060103466915231215,DN
HNG_016951,1.1623671618926055,5.7148521098969506e-05,0.0060103466915231215,UP
Prkcz,1.8359610198732348,5.705276767520207e-05,0.0060103466915231215,UP
Bin1,-1.0387246846334146,5.6090245982980465e-05,0.0060103466915231215,DN
Trpm5,-0.5223261123980836,5.687784201633353e-05,0.0060103466915231215,DN
Pcdhb1,0.384772425650562,5.71559218543145e-05,0.0060103466915231215,UP
Slbp,-0.37464653799905356,5.782521896526282e-05,0.0060640226877527815,DN
Eps8,0.4166552662185481,5.956309836069635e-05,0.006210772432152882,UP
Bclp2,1.0185950055234816,5.96130572943773e-05,0.006210772432152882,UP
Cntn1,2.0002498636213084,5.9712707812011626e-05,0.006210772432152882,UP
Cacng7,0.435329071971779,6.022776807647648e-05,0.006247321638628425,UP
1810010H24Rik,0.41259718652474175,6.146984923678714e-05,0.006336153264102404,UP
Gpx8,1.4848722765354219,6.158212461966865e-05,0.006336153264102404,UP
HNG_017977,1.201370687747482,6.14642135935683e-05,0.006336153264102404,UP
Apbb2,0.9227227883650855,6.215177625896022e-05,0.0063775742025726605,UP
Synpo,1.1835824113069435,6.343556718710823e-05,0.006474498584669239,UP
Lrrc42,0.3631383343332004,6.342528665672637e-05,0.006474498584669239,UP
Il28ra,1.5933047446480777,6.360996571211608e-05,0.00647498562976772,UP
HNG_031730,1.7044598625285348,6.412911031000903e-05,0.006510469145621449,UP
Lzts1,0.5575228616394559,6.557988345216902e-05,0.006632303588610238,UP
HAG_007539,-0.3870633801124299,6.568614255292811e-05,0.006632303588610238,DN
"Ccdc103,Fam187a",0.46366518843684124,6.585044168718642e-05,0.006632303588610238,UP
HNG_007747,-0.2508875316504013,6.644051688862148e-05,0.006659884834992443,DN
Coro2b,-0.40204660981923457,6.647322964822699e-05,0.006659884834992443,DN
Depdc1b,-0.6426500741400174,6.780520722539463e-05,0.006743053017052686,DN
Rtkn2,-0.6605604584560529,6.75631735969043e-05,0.006743053017052686,DN
Tdrd9,3.5445159996816833,6.783329033187235e-05,0.006743053017052686,UP
Umps,-0.3832899050798897,6.828156153704177e-05,0.006769983810368722,DN
Melk,-0.36983124044337234,6.973704896465653e-05,0.006896379878442667,DN
Calml4,1.271035650536685,7.008751538893029e-05,0.006913128262083325,UP
Galc,0.32705089382220986,7.034985212810369e-05,0.006921119988231892,UP
Clca1,2.4577154968981416,7.159225246117618e-05,0.007007229387046197,UP
Fignl1,-0.3460668012646604,7.15086763508942e-05,0.007007229387046197,DN
Rdh10,1.1099990130883413,7.188155383600501e-05,0.0070175515934219525,UP
Aldh5a1,0.6403889796874811,7.291388246405945e-05,0.0071001753097399934,UP
Ces1g,0.9682213896285815,7.340927308020449e-05,0.007130225882996351,UP
Fzd1,0.9347295742027981,7.389153708636029e-05,0.00715885216665113,UP
Grb7,0.9053950905734797,7.46253806355552e-05,0.007187350845551552,UP
Ifi44,0.5502094409511571,7.475055762558854e-05,0.007187350845551552,UP
Cenpo,-0.45500180648664035,7.458011327762908e-05,0.007187350845551552,DN
Fhdc1,1.0669640271010987,7.540046390099018e-05,0.007223317660886759,UP
Hist1h4i,-0.5284778295664254,7.550308463517282e-05,0.007223317660886759,DN
Zc3h12d,0.6021436686792843,7.673838868634676e-05,0.007276456561403054,UP
Ar,0.8164723744366156,7.682102049264987e-05,0.007276456561403054,UP
Rbpms2,0.7958428730716234,7.662594423855549e-05,0.007276456561403054,UP
Aim1,-0.5335286697477537,7.659960628832212e-05,0.007276456561403054,DN
Slc4a8,0.759504869745192,7.726795407285966e-05,0.007300674116012869,UP
Kdr,1.2130001762252625,7.752084471347628e-05,0.007306483171364979,UP
Atp8b5,-0.8707955144241071,7.901067993639539e-05,0.007384425167868314,DN
Il9r,-0.6900048568922714,7.912160467510585e-05,0.007384425167868314,DN
A230065H16Rik,1.1097718908662493,7.895890327135157e-05,0.007384425167868314,UP
Chst2,1.1853960801495278,7.87334237621418e-05,0.007384425167868314,UP
Cd86,-1.4786831415559414,7.99701753895391e-05,0.007445418377974357,DN
Adam15,-0.4406049602754081,8.083801996110392e-05,0.007507904861205009,DN
Mcm6,-0.4076486000491695,8.107133085398102e-05,0.00751129815863632,DN
4930578C19Rik,0.6840241876705784,8.181200684924587e-05,0.0075615688267540275,UP
Gipc2,1.83793504060726,8.245584478905018e-05,0.0076026678919990905,UP
Tspan12,0.7798073992150121,8.400777094304344e-05,0.00772709549985025,UP
Podxl,0.5308121536314099,8.464615127071173e-05,0.007767098284388481,UP
Ndn,0.9392296299999208,8.554796435403125e-05,0.007790156821093418,UP
Pik3ap1,-0.4996869372639283,8.558334781604442e-05,0.007790156821093418,DN
Siglecg,-1.3948786837453335,8.620086368634278e-05,0.007790156821093418,DN
Gpx3,1.0596356302281693,8.551700069644384e-05,0.007790156821093418,UP
Rasl11a,1.2940237963025747,8.61924482915701e-05,0.007790156821093418,UP
Dhfr,-0.4025887614433543,8.632600689831594e-05,0.007790156821093418,DN
HAG_037550,0.9403285478329115,8.587277137814015e-05,0.007790156821093418,UP
Dsc2,1.0330032095533355,8.727094540200963e-05,0.007856855018597904,UP
Abat,1.2782087977753926,8.755626736490716e-05,0.00786399491259585,UP
Plscr4,0.6113139030313786,8.858126149129912e-05,0.007913930355548738,UP
Tceal1,0.3231002743830751,8.873420811523787e-05,0.007913930355548738,UP
Matn4,2.8150690927388142,8.859895277293089e-05,0.007913930355548738,UP
HAG_015427,0.9747071477664009,8.902292931756422e-05,0.007921173095361448,UP
Rab6b,0.6254986857926648,9.025766973169416e-05,0.008012362253484255,UP
Cdca7l,-0.290072680065121,9.247896492813229e-05,0.008186644242491952,DN
B3gnt8,0.7961744765730385,9.264985624951595e-05,0.008186644242491952,UP
Ttc30b,0.45387946860475026,9.33680115368752e-05,0.008231047890036028,UP
Ccne1,-0.7597919074015276,9.452653425804561e-05,0.008313978953221468,DN
HNG_034967,-0.642222291219173,9.557474378883918e-05,0.008386848551511653,DN
D18Ertd653e,-0.6738235784826105,9.591299480596754e-05,0.008397226692049066,DN
Nova1,1.3685304145033772,9.649862753759225e-05,0.008429166156441582,UP
Acss3,0.9919666245587653,9.79273599839019e-05,0.008521759727693026,UP
2610305D13Rik,0.7122936867197502,9.80051482882018e-05,0.008521759727693026,UP
Rorc,1.6578329617347523,9.827674373744455e-05,0.008525954231694848,UP
Zfp503,1.071833114587085,9.88904101495636e-05,0.008559738630905084,UP
Cpne8,1.3431498034881306,9.998332441783718e-05,0.00863475895854679,UP
Satb1,-1.280589127723914,0.00010118255679468467,0.008707588475462302,DN
Snx18,0.31934891407329147,0.00010128285872118994,0.008707588475462302,UP
Cnnm2,-0.4223119723708444,0.00010324137401750993,0.008856021862913233,DN
Gjb2,0.8026466566556596,0.00010463907411261371,0.00895208332592575,UP
HND_003010,0.7265059882387144,0.000105064794352267,0.00895208332592575,UP
Nlrp1a,-0.5514216042196436,0.00010498165708899628,0.00895208332592575,DN
8430436N08Rik,0.3351774077860824,0.00010614281323057033,0.009023793912332585,UP
Pa2g4,-0.13874769286106314,0.00010836078662126641,0.009191884326459959,DN
Pde3b,0.29167768301042063,0.00010972046502748944,0.009240418285265686,UP
BC030867,-0.6365205188279752,0.00010990123392828832,0.009240418285265686,DN
Hs3st1,0.5724275738143065,0.00010933648637002055,0.009240418285265686,UP
Gm6634,0.7306974764619327,0.000109485621091463,0.009240418285265686,UP
Lcp1,-0.2584978388218193,0.00011065096518460793,0.009283008006652426,DN
Nat1,0.4825633769123898,0.00011119613837804846,0.009308287267909795,UP
Pank1,-0.4863626461463326,0.00011169371670804006,0.009329480424900012,DN
Camk1d,-1.1993646575223122,0.00011208050385204511,0.009341347146376128,DN
HNG_014065,2.8878201170079967,0.00011247810778508777,0.009354061721944163,UP
HNG_019301,0.669780763669305,0.00011273449574540668,0.009355002546942747,UP
Itga6,0.6443872798869048,0.00011355319300643907,0.009402499964081979,UP
Ppp1r16b,0.8283568340862413,0.00011441170209926864,0.009442045351860336,UP
Vwf,1.5760675503626107,0.00011452548983315873,0.009442045351860336,UP
Pik3c2a,0.11173329529007603,0.00011533273013733879,0.00947207003603083,UP
Dnajc9,-0.28879454510541525,0.00011538595218365127,0.00947207003603083,DN
Cbr3,0.7277965224959329,0.00011584480992402619,0.009489330653261647,UP
Scara5,-0.6563996183780771,0.00011636842929538263,0.009511810884503952,DN
Il7,0.7693885897659811,0.00011712180113009205,0.009552934599867252,UP
Acpp,1.2898024217607382,0.00011815396185503118,0.009616573628849148,UP
Gpr77,-0.23431856993462286,0.00011892078659556531,0.00965839205516153,DN
"Mir3076,Tkt",-0.31057440034630623,0.00011970245611215141,0.009680682531171703,DN
Entpd2,1.3203316106772887,0.00011966326682768942,0.009680682531171703,UP
Gas2l3,0.21423948165411488,0.00012098305140481354,0.009742964215663591,UP
Bmp4,1.56517873610064,0.00012076940043785645,0.009742964215663591,UP
Synm,1.8886475564037264,0.00012243505409272425,0.009818468245435863,UP
Dok6,0.6521382512040479,0.0001223106417735393,0.009818468245435863,UP
Pole2,-0.34776105476667585,0.00012351667172009708,0.009884441075261102,DN
Rgmb,0.5774447277378436,0.00012386656072892137,0.00989170367394223,UP
Dcbld2,0.505690564240048,0.00012482684696388523,0.009947579127986278,UP
HND_000515,-0.5370945430204652,0.0001262633851646643,0.010041095705219927,DN
Mt2,1.4695837337968012,0.00012817350996936763,0.010067158894137247,UP
Adam9,0.3589679522622182,0.0001274437634171986,0.010067158894137247,UP
Ifit3,-0.19932352664340036,0.00012692598673481027,0.010067158894137247,DN
Nomo1,0.37093541453415035,0.00012796152913551644,0.010067158894137247,UP
Mttp,0.5313162088711119,0.00012717302964923178,0.010067158894137247,UP
Ccbe1,2.473601109778353,0.0001280048962738026,0.010067158894137247,UP
Tex16,0.5266272785026502,0.00012878747091536633,0.010094610553965839,UP
Fam115c,0.7044799950275054,0.00012956298363615384,0.010123027725500285,UP
Mocos,0.853541509464685,0.0001296804086180876,0.010123027725500285,UP
Htr2a,0.31787200257209847,0.00012995398917054247,0.010123680968608056,UP
Homer2,0.6440715937580448,0.0001317703066501116,0.010202710234174565,UP
Abcb1a,0.8534448347321089,0.00013153716625215504,0.010202710234174565,UP
Epas1,1.2152026749753264,0.00013149085083131778,0.010202710234174565,UP
Zyx,-0.4006733402579803,0.00013230702307081242,0.010220123445424703,DN
4930548J01Rik,0.3111611331056785,0.00013279841844626044,0.010220123445424703,UP
Pitpnb,0.07870216453956669,0.00013255421953281373,0.010220123445424703,UP
Ghr,0.9763304379869977,0.00013531540212811542,0.01037268694337533,UP
Gimap7,-0.7965556429651283,0.00013532427165987936,0.01037268694337533,DN
Pik3cg,-0.28945602831774764,0.0001357875467312029,0.010387339145938833,DN
Dusp8,-0.2560032535659681,0.00013687253789280624,0.010448269502221528,DN
Spnb3,2.142633416764531,0.00013744776855916408,0.010448269502221528,UP
Akr1c12,-0.6435626323920238,0.00013737776796915487,0.010448269502221528,DN
Cd163,-0.651003363155898,0.00013767891542537536,0.010448269502221528,DN
Spon1,1.365755393074141,0.00013966690012229548,0.010578104983071952,UP
Dpy19l2,1.4857649305131333,0.00014079775620547895,0.010642637524506024,UP
Aspa,1.1986404079642266,0.0001412547033996073,0.01065607616239093,UP
Hsf4,1.133902656672265,0.00014310436739066847,0.010753110063064166,UP
E2f1,-0.6179824602599062,0.00014283979986909478,0.010753110063064166,DN
Limch1,1.6691217099328282,0.0001436122019107177,0.010768016069118348,UP
Sel1l3,1.4477488426458205,0.0001438669232749229,0.010768016069118348,UP
Gulo,0.5482080496099875,0.0001446368932963958,0.010804460843268141,UP
Rbbp9,0.25637586961475023,0.00014563657885716385,0.010815641027501282,UP
5730577I03Rik,0.3350437164023703,0.00014548775307837025,0.010815641027501282,UP
Abcb1b,0.41692275881063257,0.0001453514438818169,0.010815641027501282,UP
HAG_025266,1.4865806893098767,0.00014619844078130653,0.01082076585670649,UP
Srd5a1,0.9085111629529194,0.00014627253437232915,0.01082076585670649,UP
Sema3e,1.1586015089060393,0.00014771978963612855,0.010906692088956092,UP
Xylt1,-0.6022468775280361,0.0001482679435099115,0.010926030771545062,DN
1700030J22Rik,0.31244440394913897,0.000149649901292421,0.010966268970765514,UP
Rbpjl,1.986164103618993,0.0001492855075748234,0.010966268970765514,UP
Gstt1,0.6069827848372809,0.00014967583919545303,0.010966268970765514,UP
Gm4980,0.5995704124999663,0.00015164140023671033,0.011088995267884497,UP
Pcdhb17,0.8003137494774477,0.00015507727407012566,0.011304616066145579,UP
Vrk1,-0.25140975430077184,0.00015518230165200366,0.011304616066145579,DN
Cdk5r1,-0.4653814040659532,0.00015627867846770293,0.011362799456131726,DN
Hist1h2ac,-1.2696689867488278,0.000156669943274485,0.011369591396717952,DN
4933431E20Rik,0.3926478604434127,0.00015804654129940253,0.011404447210738739,UP
HAG_008637,0.403434949166833,0.00015777554110831844,0.011404447210738739,UP
Fgf3,-0.6766407787945719,0.0001576046161520536,0.011404447210738739,DN
HND_003363,0.19335618412434544,0.00015852844369405674,0.011417637269225536,UP
Apol7e,0.7691767864935004,0.0001594822898339196,0.011426453097403515,UP
Dtl,-0.5115856483911196,0.00015921193583128237,0.011426453097403515,DN
Plscr1,0.7707874219171629,0.0001595488709241348,0.011426453097403515,UP
Acaca,-0.22497417598157377,0.00016099893351954322,0.011508710281475662,DN
HNG_033449,0.49250072674267964,0.000165301557295777,0.011794188869335327,UP
Col5a2,-1.3677018137576735,0.00016609052582329582,0.01182837229799785,DN
Coro2a,-0.5237495889157575,0.00016655291943658637,0.01183921422855377,DN
Cd37,-1.0492241162406222,0.00016699642552619074,0.01184867575313337,DN
HNG_012845,0.5798617644624642,0.00016934369397717075,0.011992926691088241,UP
Rad51,-0.41315135786175095,0.00017041696760107677,0.012024318830440485,DN
Ebi3,-1.170241887358964,0.00017027490435720402,0.012024318830440485,DN
AK083197,1.0981225328047164,0.00017092780814351586,0.012038111240690567,UP
Crebl2,0.49297002146226543,0.00017163132511602102,0.012052853923317099,UP
Wnt5a,1.3693147144243654,0.00017176864021493506,0.012052853923317099,UP
HNG_004352,1.4920725718461552,0.00017221354965579072,0.012061900215524482,UP
HNG_024677,-0.10795048795983828,0.00017332616897239552,0.01211759436266352,DN
Cd244,-1.3271065922021648,0.0001764799259071353,0.012315524189629196,DN
Fam19a5,0.6818968732551005,0.00017847120445336952,0.012431756964222666,UP
Tmem150b,-0.6797653048422148,0.00017996158059345772,0.012512738532629268,DN
B230219D22Rik,0.11251292618536013,0.00018048343918806154,0.0125262069830667,UP
Tm4sf1,2.337405049125822,0.0001810343412232051,0.012541638608297977,UP
HNG_016886,1.1626211835979605,0.00018214281211292304,0.01257279461839873,UP
Dut,-0.2784284308981171,0.00018206174320320445,0.01257279461839873,DN
HNG_029339,-0.2863057352802374,0.0001829899953192428,0.012608473107086886,DN
HNG_031394,0.796830811966552,0.00018403153137600396,0.012657390298531213,UP
Mdga1,-1.6983684915132162,0.00018496157177490274,0.012675678847022597,DN
HND_001023,0.10549746151851272,0.0001848828165324557,0.012675678847022597,UP
Thbd,0.7358284346190391,0.000185459561823239,0.012687029379778994,UP
Atp8a2,-0.6805113441288628,0.00018595479511441238,0.0126981510538593,DN
Gcnt1,0.2899797087639282,0.0001873441720736256,0.01277018167213292,UP
Enpp5,1.624751318772434,0.00018932702745347465,0.012770400259159024,UP
HAG_010450,1.2834078219617964,0.00018796784291907936,0.012770400259159024,UP
Pmf1,-0.4771326612600655,0.00018886005307074523,0.012770400259159024,DN
Gypa,-1.5778783713975943,0.00018840559788603904,0.012770400259159024,DN
HAG_027714,0.2710847639731231,0.00018923625850880395,0.012770400259159024,UP
Basp1,0.5482597795417989,0.00018935467218600041,0.012770400259159024,UP
Mid2,0.7306760036392705,0.00019006075431016867,0.01278764435640106,UP
HNG_045522,-0.8144379894442335,0.00019028036242365616,0.01278764435640106,DN
HNG_018105,0.7133794288472188,0.00019227989226669814,0.012831657425881821,UP
Hrh2,0.5331921249254443,0.00019205444850107286,0.012831657425881821,UP
HAG_022038,0.7236811371299572,0.00019146860200171853,0.012831657425881821,UP
HNG_004218,-0.3029804927770572,0.00019164345143221295,0.012831657425881821,DN
HNG_019885,-0.8598233959355033,0.00019339821545877122,0.01288376384030055,DN
HNG_022471,0.7875705007582672,0.00019489432314193002,0.012960812026086678,UP
Cfc1,-0.40503721335126674,0.00019567081385009173,0.012989819663105568,DN
Dtna,1.2750211541986114,0.00019620656414120346,0.013002772511107671,UP
Rasa3,-0.31287960534999826,0.0001974337507418652,0.013061423108004296,DN
Hmgb2,-0.5642187676691952,0.00019814542626633578,0.013063224890222056,DN
Fam83g,0.7335726119228447,0.00019782637238962504,0.013063224890222056,UP
Afg3l1,-0.23022261456166326,0.00019948699200273573,0.01311919040182023,DN
Vdr,0.4303772791502736,0.00019968169400234604,0.01311919040182023,UP
Pdgfc,-0.6951753197827015,0.0002007893751865821,0.013169299019969436,DN
Tmem159,0.3442783260385438,0.0002015509567846674,0.013196574823986836,UP
Ptpru,1.277200649594949,0.0002027263058140698,0.013203783895594104,UP
Bid,-0.3165898514294341,0.0002030446700910023,0.013203783895594104,DN
C1qa,-0.873168430725503,0.00020207391535846311,0.013203783895594104,DN
HAG_010588,0.11737282276133598,0.00020265999246288967,0.013203783895594104,UP
Gnptg,0.45852200596421344,0.0002050759743352077,0.013313197435924401,UP
Gpr124,-0.8453034628193046,0.00020567043047528438,0.0133272149090994,DN
Nat15,-0.10925511663630516,0.0002059901707106949,0.0133272149090994,DN
Spats2,1.2611816260291948,0.00020635235096659756,0.013328057429944098,UP
Gstm1,0.538402698515613,0.00020712320892475887,0.013355248532222795,UP
4930506M07Rik,0.6994725887618358,0.00020947634547221474,0.013397267853042688,UP
Gm13546,1.0973500390146524,0.00020982296343644542,0.013397267853042688,UP
Cd38,1.7405666693669866,0.00020922484689321136,0.013397267853042688,UP
Pcdhb2,0.4385627292770188,0.0002098807025075848,0.013397267853042688,UP
Glipr1,0.24798244780472167,0.0002089248022686304,0.013397267853042688,UP
Gprin2,0.8018646593304137,0.00020898034633173767,0.013397267853042688,UP
Tpcn1,-0.35222179799858555,0.00021093712042142597,0.013424389552661576,DN
Nudt3,-0.12402571186649958,0.000211008952415303,0.013424389552661576,DN
BC013712,-0.4885594808987008,0.00021202073800474463,0.01346631549270734,DN
Fam181b,-0.5964766225687343,0.0002140344262119616,0.013571631424191027,DN
Pom121,-0.3089541397566702,0.0002146290514575945,0.013586766421624041,DN
Mllt3,0.5537739171712808,0.0002180406985591049,0.013779883353308198,UP
Oxr1,1.0241247809560585,0.0002204506951016195,0.013886211111252508,UP
Susd1,-0.28645801613582655,0.00022032534535915103,0.013886211111252508,DN
Ndel1,0.17327068517558875,0.00022305313445593013,0.01402699217207869,UP
Zfand6,0.2054509043911832,0.00022366412615222017,0.014035345043293852,UP
Fzd3,0.6820848063917966,0.0002239213332119343,0.014035345043293852,UP
Tnfsf4,0.7478080405702197,0.00022648994412899934,0.014173072372610103,UP
4930412O13Rik,0.7017966722675288,0.00022717133479372716,0.01419244548567292,UP
Srsf2,-0.2628448375731871,0.00022906818973717494,0.014287566893214775,DN
Aldh1a1,1.1140474474420268,0.00022992475347118543,0.014317598188421028,UP
Sparcl1,-0.2272254098747436,0.0002318617992917475,0.014414704564437435,DN
