geneSymbol,log2FC,p_value,FDR,type,young_promoter_methylation,young_CpG_count,aged_promoter_methylation,aged_CpG_count,promoter_methylation_change,multiomics_pattern
Mtrr,-0.1235548098137613,0.0013497586620031,0.0399583433918646,DN,0.3546034482758621,58.0,0.23981481481481484,54,-0.11478863346104726,RNA_DOWN_METHYLATION_DOWN
HAG_031512,-0.5650750933392059,0.0013544243990628,0.0399583433918646,DN,0.8551724137931035,29.0,0.9413703703703704,27,0.08619795657726692,RNA_DOWN_METHYLATION_UP
HNG_017754,-0.7690200044018066,0.0013615913968912,0.0400112908407477,DN,0.9809552238805969,67.0,0.9387971014492754,69,-0.04215812243132144,RNA_DOWN_METHYLATION_DOWN
Tril,-0.1920007219766084,0.0013605889699263,0.0400112908407477,DN,0.30103030303030304,33.0,0.2419777777777778,45,-0.059052525252525245,RNA_DOWN_METHYLATION_DOWN
Pcdhb15,0.4452713573557575,0.0013652533091306,0.0400880379354889,UP,0.42857142857142855,7.0,0.38085714285714284,7,-0.04771428571428571,RNA_UP_METHYLATION_DOWN
Creb3l1,0.7027898728914475,0.0013740943369946,0.0402547421579132,UP,0.43478260869565216,23.0,0.361125,24,-0.07365760869565219,RNA_UP_METHYLATION_DOWN
Mboat2,0.7220537227199451,0.0013722688591247,0.0402547421579132,UP,0.09259259259259259,27.0,0.05,20,-0.042592592592592585,RNA_UP_METHYLATION_DOWN
Neil2,0.7400826984004927,0.0013735706553518,0.0402547421579132,UP,0.3876739130434782,46.0,0.5176285714285714,35,0.12995465838509324,RNA_UP_METHYLATION_UP
Rrs1,-0.2344394188962955,0.001377438294773,0.0402600111700422,DN,0.40173684210526317,19.0,0.3333333333333333,27,-0.06840350877192986,RNA_DOWN_METHYLATION_DOWN
Ovol2,0.8372060406968593,0.0013771286593125,0.0402600111700422,UP,0.146225,40.0,0.1190612244897959,49,-0.02716377551020409,RNA_UP_METHYLATION_DOWN
9030418K01Rik,0.2152007656454775,0.0013756043024946,0.0402600111700422,UP,0.5093275862068966,58.0,0.6487592592592593,54,0.1394316730523627,RNA_UP_METHYLATION_UP
Vrk2,-0.2029266045078097,0.0013794571364898,0.0402881697123885,DN,1.0,3.0,0.575,8,-0.42500000000000004,RNA_DOWN_METHYLATION_DOWN
Nbas,-0.2365944955985242,0.0013809186937109,0.0403000216944438,DN,0.7264705882352941,17.0,0.5643333333333332,27,-0.16213725490196085,RNA_DOWN_METHYLATION_DOWN
Ncapg2,-0.523888094066824,0.0013833115220655,0.0403390125441456,DN,0.5343968253968254,63.0,0.5316666666666666,60,-0.002730158730158805,RNA_DOWN_METHYLATION_DOWN
Zfp719,0.4680761375786773,0.0013968880692538,0.0406108235944829,UP,0.5818181818181819,22.0,0.5724782608695652,23,-0.009339920948616687,RNA_UP_METHYLATION_DOWN
1300017J02Rik,-0.9381480714597636,0.0013954505032239,0.0406108235944829,DN,0.8857142857142858,28.0,0.98375,20,0.09803571428571423,RNA_DOWN_METHYLATION_UP
Sox4,-0.6101731821959664,0.0013962323672162,0.0406108235944829,DN,0.6107941176470588,34.0,0.36684782608695654,46,-0.24394629156010228,RNA_DOWN_METHYLATION_DOWN
HNG_042273,0.4320003652632285,0.0013940048700979,0.0406108235944829,UP,0.8024814814814816,27.0,0.6068461538461539,39,-0.19563532763532765,RNA_UP_METHYLATION_DOWN
Pbx1,0.4766582968267876,0.001398425284203,0.0406245737812777,UP,0.20689655172413793,29.0,0.19230769230769232,26,-0.01458885941644561,RNA_UP_METHYLATION_DOWN
Myo1e,1.01073043633159,0.0014001625100576,0.0406441089991792,UP,0.42919148936170215,47.0,0.3839767441860465,43,-0.04521474517565566,RNA_UP_METHYLATION_DOWN
Aagab,-0.1780353481176746,0.0014031593075417,0.0406692460800946,DN,0.8026800000000001,25.0,0.6726071428571428,28,-0.1300728571428572,RNA_DOWN_METHYLATION_DOWN
Mtmr10,0.2150503157797834,0.001402165079079,0.0406692460800946,UP,0.20192307692307693,26.0,0.18181818181818182,33,-0.020104895104895104,RNA_UP_METHYLATION_DOWN
Armcx4,-0.9614548586670164,0.001405069786465,0.0406937207048129,DN,0.35,10.0,0.3269230769230769,26,-0.02307692307692305,RNA_DOWN_METHYLATION_DOWN
C920009B18Rik,-0.4306014119153536,0.0014069528615735,0.0407173651493452,DN,0.46754545454545454,11.0,0.4969,10,0.029354545454545466,RNA_DOWN_METHYLATION_UP
Ccnb1,-0.3071776191177164,0.0014173254046225,0.0408888720653218,DN,0.5085384615384615,39.0,0.43380851063829784,47,-0.07472995090016366,RNA_DOWN_METHYLATION_DOWN
Pde8a,0.3664056749677238,0.0014182350050949,0.0408888720653218,UP,0.0,50.0,0.0093943661971831,71,0.0093943661971831,RNA_UP_METHYLATION_UP
Gmnn,-0.4083695174430115,0.0014159127926675,0.0408888720653218,DN,0.321,27.0,0.6395625,16,0.3185625,RNA_DOWN_METHYLATION_UP
HNG_007702,0.5888339640090017,0.0014158568898966,0.0408888720653218,UP,0.84,7.0,0.777125,8,-0.06287500000000001,RNA_UP_METHYLATION_DOWN
Tec,-0.3784618585252559,0.0014178679432709,0.0408888720653218,DN,0.3236111111111111,36.0,0.37697619047619046,42,0.05336507936507934,RNA_DOWN_METHYLATION_UP
Pdhx,-0.1544592544843652,0.0014236018480531,0.0410126262218009,DN,0.3448275862068966,29.0,0.3763913043478261,23,0.03156371814092951,RNA_DOWN_METHYLATION_UP
Gclm,0.1420155159041991,0.0014282566911506,0.0410881225730723,UP,0.27666666666666667,30.0,0.2000952380952381,42,-0.07657142857142857,RNA_UP_METHYLATION_DOWN
Klf10,0.4182424353605887,0.0014283752136243,0.0410881225730723,UP,0.0,42.0,0.0013058823529411765,85,0.0013058823529411765,RNA_UP_METHYLATION_UP
Sfmbt2,0.4264572410678764,0.0014302236185182,0.0411103132274701,UP,0.13607142857142857,28.0,0.049107142857142856,28,-0.08696428571428572,RNA_UP_METHYLATION_DOWN
Prr13,0.2884294717565669,0.0014401398101543,0.0413641962627631,UP,0.298,25.0,0.30434782608695654,23,0.006347826086956554,RNA_UP_METHYLATION_UP
Dact2,0.6756522879069677,0.0014443294214371,0.0414533403572178,UP,0.3438723404255319,47.0,0.5139729729729731,37,0.17010063254744118,RNA_UP_METHYLATION_UP
Mfap3l,0.4432773802275123,0.0014477988259499,0.0415216955553441,UP,0.12667567567567567,37.0,0.24353333333333332,45,0.11685765765765765,RNA_UP_METHYLATION_UP
N4bp2l1,-0.2448033826810025,0.0014528550320591,0.0416354221349574,DN,0.36637037037037035,27.0,0.3379032258064516,31,-0.028467144563918745,RNA_DOWN_METHYLATION_DOWN
HNG_014667,0.5597895148012513,0.0014553593701521,0.041644661077548,UP,0.95,10.0,0.5625,16,-0.38749999999999996,RNA_UP_METHYLATION_DOWN
Tbc1d8,0.7127185895650632,0.0014544203876082,0.041644661077548,UP,0.8975000000000001,18.0,0.7125,20,-0.18500000000000005,RNA_UP_METHYLATION_DOWN
Gm7609,0.9924264498597268,0.0014681694519366,0.0419797485538031,UP,0.7412000000000001,5.0,0.8333999999999999,5,0.09219999999999984,RNA_UP_METHYLATION_UP
Marveld1,0.3736458280925285,0.0014701455393002,0.0420047870704868,UP,0.45454545454545453,22.0,0.40259090909090905,22,-0.051954545454545475,RNA_UP_METHYLATION_DOWN
Spc24,-0.5008756596915829,0.0014780939334698,0.0422003003952222,DN,0.5,2.0,0.2631578947368421,19,-0.2368421052631579,RNA_DOWN_METHYLATION_DOWN
Cdyl,-0.2192654062827213,0.0014803205558126,0.042232284197668,DN,1.0,9.0,1.0,11,0.0,insufficient_WGBS_data
Ak5,0.6007812643603059,0.0014847268723782,0.0423263586052448,UP,0.3225806451612903,31.0,0.8889166666666667,12,0.5663360215053763,RNA_UP_METHYLATION_UP
Vopp1,0.3153058519463672,0.0014880578841044,0.0423896608597278,UP,0.375,12.0,0.36960000000000004,15,-0.00539999999999996,RNA_UP_METHYLATION_DOWN
Birc5,-0.5347907949972575,0.0014892886298164,0.0423930839502995,DN,0.2662,30.0,0.2541785714285714,28,-0.012021428571428572,RNA_DOWN_METHYLATION_DOWN
2010110P09Rik,-0.4868469314872516,0.0014918713663212,0.0424349581186398,DN,0.8381538461538462,26.0,0.7192068965517241,29,-0.11894694960212215,RNA_DOWN_METHYLATION_DOWN
Fbxo30,0.1866267421516045,0.0014947252818293,0.0424844776306704,UP,0.5767631578947369,38.0,0.028169014084507043,71,-0.5485941438102299,RNA_UP_METHYLATION_DOWN
Tgm2,0.8615201889466437,0.0014967513735763,0.0425104117798773,UP,1.0,12.0,0.9166666666666666,15,-0.08333333333333337,RNA_UP_METHYLATION_DOWN
Lrig3,0.3380232578312974,0.0014978675116496,0.0425104822711449,UP,0.42728571428571427,35.0,0.27447169811320754,53,-0.15281401617250673,RNA_UP_METHYLATION_DOWN
Col4a1,-0.8964064102832721,0.0015002036588993,0.0425135664940652,DN,0.17391304347826086,23.0,0.15625,24,-0.017663043478260865,RNA_DOWN_METHYLATION_DOWN
Tgfb1,-0.3381082720571564,0.0014992913254918,0.0425135664940652,DN,0.5768181818181819,22.0,0.3576388888888889,36,-0.219179292929293,RNA_DOWN_METHYLATION_DOWN
Ntf3,1.1734914630451114,0.0015028636961361,0.0425573538641763,UP,0.18705555555555556,36.0,0.22749999999999998,38,0.04044444444444442,RNA_UP_METHYLATION_UP
Fam105a,-0.9787762453672064,0.0015067328336864,0.0426352896423124,DN,0.4444444444444444,18.0,0.40625,32,-0.03819444444444442,RNA_DOWN_METHYLATION_DOWN
Arhgap5,0.4743273655043527,0.0015136464813912,0.0427991951760486,UP,1.0,6.0,1.0,3,0.0,insufficient_WGBS_data
Frem1,-0.184703203098235,0.0015154416467497,0.0428182372610891,DN,0.4792941176470588,34.0,0.6327037037037037,27,0.15340958605664484,RNA_DOWN_METHYLATION_UP
Ddr1,1.5021370131839982,0.001523476627005,0.0430134244127478,UP,0.22122727272727272,22.0,0.1746818181818182,22,-0.04654545454545453,RNA_UP_METHYLATION_DOWN
Skap1,1.237247875469905,0.0015283549536617,0.043119264812398,UP,0.7333461538461539,26.0,0.3575641025641026,39,-0.3757820512820513,RNA_UP_METHYLATION_DOWN
Evl,-0.7263514258489261,0.0015371195844807,0.0433345116534699,DN,0.3371428571428572,35.0,0.332609756097561,41,-0.004533101045296195,RNA_DOWN_METHYLATION_DOWN
Icosl,-0.5966507547798718,0.0015405329314932,0.0433986886058758,DN,0.5142857142857143,28.0,0.39473684210526316,19,-0.11954887218045118,RNA_DOWN_METHYLATION_DOWN
Spint2,0.4483843939227006,0.0015421439775713,0.0434120353332267,UP,0.598967741935484,31.0,0.2540487804878049,41,-0.3449189614476791,RNA_UP_METHYLATION_DOWN
D630039A03Rik,0.4808935637020424,0.001552088291113,0.0435603929297085,UP,0.55,15.0,0.65,15,0.09999999999999998,RNA_UP_METHYLATION_UP
Bbs2,0.3616599042385866,0.0015489311019265,0.0435603929297085,UP,0.6193157894736842,19.0,0.6611111111111111,18,0.04179532163742694,RNA_UP_METHYLATION_UP
Spa17,0.3965104251982134,0.0015527182671246,0.0435603929297085,UP,0.33999999999999997,20.0,0.3869047619047619,21,0.04690476190476195,RNA_UP_METHYLATION_UP
Gkn3,1.0736447290299622,0.0015542611120785,0.0435603929297085,UP,0.7456315789473684,19.0,0.7802666666666667,15,0.03463508771929824,RNA_UP_METHYLATION_UP
HNG_030115,0.2377071380997995,0.0015542168303933,0.0435603929297085,UP,0.8461538461538461,13.0,0.8125,8,-0.033653846153846145,RNA_UP_METHYLATION_DOWN
HAG_044350,0.3379889204918456,0.0015532914072884,0.0435603929297085,UP,1.0,8.0,0.9444444444444444,9,-0.05555555555555558,RNA_UP_METHYLATION_DOWN
Dok5,0.3355472184251437,0.001558301613876,0.0436415914929381,UP,0.6008461538461538,39.0,0.5693846153846154,39,-0.03146153846153843,RNA_UP_METHYLATION_DOWN
Nucb1,-0.1667564938345762,0.0015597920345828,0.0436513061173729,DN,0.23529411764705882,17.0,0.1229047619047619,21,-0.11238935574229691,RNA_DOWN_METHYLATION_DOWN
Fam164a,0.4634762769385894,0.0015633285423702,0.0437182249958661,UP,0.3809642857142857,28.0,0.45557142857142857,21,0.07460714285714287,RNA_UP_METHYLATION_UP
Gm13051,0.6808642776141396,0.0015715203910081,0.0439151364315982,UP,0.9298064516129032,31.0,0.9221935483870968,31,-0.007612903225806433,RNA_UP_METHYLATION_DOWN
Ppp4r1,-0.2958832728857352,0.0015730598468638,0.0439259988840427,DN,0.2791666666666667,24.0,0.2,35,-0.07916666666666666,RNA_DOWN_METHYLATION_DOWN
Nox1,-0.2232789447987367,0.0015805602453376,0.0441031766703426,DN,0.4875,8.0,0.8333333333333334,6,0.3458333333333334,RNA_DOWN_METHYLATION_UP
Aph1c,0.480502815554491,0.0015855936769878,0.0442113088663111,UP,0.11787804878048781,41.0,0.16127083333333334,48,0.04339278455284552,RNA_UP_METHYLATION_UP
Gm5388,0.2729584059671946,0.0015879615144192,0.0442450123565048,UP,0.9411764705882353,17.0,0.8125,16,-0.12867647058823528,RNA_UP_METHYLATION_DOWN
Nudt16,0.2560854843108249,0.0016007503986025,0.0444068635286743,UP,0.6568235294117647,17.0,0.5625,16,-0.0943235294117647,RNA_UP_METHYLATION_DOWN
Rbfa,-0.1857394761947643,0.0016001007302453,0.0444068635286743,DN,0.5689655172413793,29.0,0.8928571428571429,14,0.32389162561576357,RNA_DOWN_METHYLATION_UP
Ppp1r36,0.3648481957008418,0.0015956787090672,0.0444068635286743,UP,0.7688888888888888,27.0,0.5016153846153846,26,-0.26727350427350427,RNA_UP_METHYLATION_DOWN
Upk1b,0.5617790992420709,0.001599740423878,0.0444068635286743,UP,0.8408999999999999,20.0,0.91,25,0.06910000000000016,RNA_UP_METHYLATION_UP
Impdh1,-0.5057570239034801,0.0016006224183195,0.0444068635286743,DN,0.5,14.0,0.4907222222222222,18,-0.009277777777777774,RNA_DOWN_METHYLATION_DOWN
Gm684,-0.5239898142764075,0.0015979111437236,0.0444068635286743,DN,0.17916666666666667,48.0,0.3488372093023256,43,0.16967054263565892,RNA_DOWN_METHYLATION_UP
Lmna,-0.8460298789081175,0.0016083902246724,0.0445863991693512,DN,0.6535263157894736,19.0,0.7029565217391304,23,0.04943020594965675,RNA_DOWN_METHYLATION_UP
HNG_021732,0.2046225104195227,0.0016118172984201,0.0446285391081326,UP,0.3333333333333333,6.0,0.38099999999999995,7,0.047666666666666635,RNA_UP_METHYLATION_UP
Psma8,0.3058393625624203,0.0016122486490127,0.0446285391081326,UP,1.0,9.0,0.9,10,-0.09999999999999998,RNA_UP_METHYLATION_DOWN
Rnft1,0.1327506974750116,0.0016155280784058,0.0446869114557315,UP,0.1571304347826087,46.0,0.5316666666666666,30,0.37453623188405794,RNA_UP_METHYLATION_UP
Klhl4,1.5579394598151746,0.0016193556164803,0.0447603494513306,UP,0.4,10.0,0.5666666666666667,12,0.16666666666666663,RNA_UP_METHYLATION_UP
HNG_016889,1.5079805727085258,0.0016221311595161,0.0447839566576475,UP,0.5240384615384616,26.0,0.49348148148148147,27,-0.0305569800569801,RNA_UP_METHYLATION_DOWN
Fndc3a,0.247759519042674,0.0016225561159364,0.0447839566576475,UP,0.8055,6.0,0.12790697674418605,43,-0.6775930232558139,RNA_UP_METHYLATION_DOWN
Rnase10,0.5995947913566756,0.0016260852219405,0.0448489343149663,UP,0.9550000000000001,10.0,0.6397777777777778,18,-0.3152222222222223,RNA_UP_METHYLATION_DOWN
HNG_025256,0.2959171194142694,0.0016300143676765,0.0448966378427255,UP,0.9761538461538461,13.0,0.75,13,-0.22615384615384615,RNA_UP_METHYLATION_DOWN
Igsf11,0.390509416923216,0.0016301671395268,0.0448966378427255,UP,0.39166666666666666,18.0,0.2916666666666667,24,-0.09999999999999998,RNA_UP_METHYLATION_DOWN
Slc39a10,0.2451418581064368,0.0016320226713906,0.0449153348322452,UP,0.18181818181818182,44.0,0.2962777777777778,18,0.11445959595959598,RNA_UP_METHYLATION_UP
Tmem38b,0.6331969453827657,0.0016385542716287,0.0450301610198791,UP,0.4782608695652174,23.0,0.3036521739130435,23,-0.1746086956521739,RNA_UP_METHYLATION_DOWN
0610007N19Rik,0.942170864931258,0.001637819545145,0.0450301610198791,UP,0.0,45.0,0.02054794520547945,73,0.02054794520547945,RNA_UP_METHYLATION_UP
Cenpm,-0.4782798503550913,0.0016449740136812,0.0450900058903618,DN,0.875,16.0,0.510090909090909,33,-0.36490909090909096,RNA_DOWN_METHYLATION_DOWN
Trf,-0.6634795572893335,0.0016466380648424,0.0450900058903618,DN,0.6092068965517242,29.0,0.457,31,-0.1522068965517242,RNA_DOWN_METHYLATION_DOWN
Sp140,0.2216358916222711,0.0016444774731162,0.0450900058903618,UP,0.6837037037037037,27.0,0.6304814814814814,27,-0.05322222222222228,RNA_UP_METHYLATION_DOWN
Rasl11b,-0.5720967896842556,0.0016443445038706,0.0450900058903618,DN,0.2356923076923077,65.0,0.49694594594594593,37,0.26125363825363823,RNA_DOWN_METHYLATION_UP
3110070M22Rik,0.2428981416296342,0.0016464365770646,0.0450900058903618,UP,0.801011111111111,90.0,0.8635200000000002,100,0.06250888888888917,RNA_UP_METHYLATION_UP
HAG_029488,-0.3646768952585946,0.0016498637024827,0.0451459478503014,DN,0.8333333333333334,18.0,0.7592777777777777,18,-0.07405555555555565,RNA_DOWN_METHYLATION_DOWN
Etv1,-0.4196937016900476,0.0016525321180457,0.0451865730730974,DN,0.0,77.0,0.017543859649122806,57,0.017543859649122806,RNA_DOWN_METHYLATION_UP
Tnip3,0.8308227439835338,0.0016628707308993,0.0453570496271538,UP,0.8,10.0,0.6428571428571429,7,-0.15714285714285714,RNA_UP_METHYLATION_DOWN
Wnt4,0.8312123798787971,0.0016636589681501,0.0453570496271538,UP,0.12879545454545455,44.0,0.10192753623188407,69,-0.02686791831357048,RNA_UP_METHYLATION_DOWN
9930014A18Rik,0.3814880465234846,0.0016639521277103,0.0453570496271538,UP,0.8520434782608695,23.0,0.5351666666666666,18,-0.3168768115942029,RNA_UP_METHYLATION_DOWN
Slc12a2,0.2439232319276127,0.0016645607355873,0.0453570496271538,UP,0.08303125,96.0,0.15583333333333332,60,0.07280208333333332,RNA_UP_METHYLATION_UP
Mcfd2,0.3594251527304486,0.0016647078101132,0.0453570496271538,UP,0.34045714285714285,35.0,0.38675,32,0.046292857142857136,RNA_UP_METHYLATION_UP
Nxph1,0.4966460781369399,0.0016673568039403,0.0453662334639701,UP,0.014084507042253521,71.0,0.01402970297029703,101,-5.4804071956491424e-05,RNA_UP_METHYLATION_DOWN
Gnas,-0.1618877774459122,0.0016686102845911,0.0453662334639701,DN,0.7089736842105264,38.0,0.8541666666666666,36,0.1451929824561402,RNA_DOWN_METHYLATION_UP
HAG_013447,-0.4574693723600007,0.0016681040787436,0.0453662334639701,DN,0.88,15.0,0.9249230769230768,13,0.04492307692307684,RNA_DOWN_METHYLATION_UP
HNG_031522,1.3509294400095515,0.001670642268706,0.0453891506626678,UP,0.6875263157894737,19.0,0.7143333333333334,18,0.026807017543859724,RNA_UP_METHYLATION_UP
Anp32a,-0.2061759609196221,0.0016731021159608,0.0454188836492545,DN,0.1511627906976744,43.0,0.07894736842105263,38,-0.07221542227662178,RNA_DOWN_METHYLATION_DOWN
Gm4841,0.4759714357543121,0.0016741163495363,0.0454188836492545,UP,0.5,5.0,0.6,5,0.09999999999999998,RNA_UP_METHYLATION_UP
Fam53b,-0.1271507194690224,0.0016769655792951,0.0454638708045844,DN,0.030303030303030304,66.0,0.019230769230769232,65,-0.011072261072261072,RNA_DOWN_METHYLATION_DOWN
1110032F04Rik,0.7527112795452443,0.0016840906380347,0.0456246329560428,UP,0.7261904761904762,21.0,0.3695681818181818,44,-0.35662229437229437,RNA_UP_METHYLATION_DOWN
HAG_012735,-0.371505401517977,0.0016897502483287,0.045745493956882,DN,0.85275,12.0,0.8636363636363636,11,0.010886363636363638,RNA_DOWN_METHYLATION_UP
Pak1,-0.0965579879656228,0.0016925243040357,0.0457881202931615,DN,0.525,12.0,0.5599333333333334,15,0.03493333333333337,RNA_DOWN_METHYLATION_UP
Gcap14,0.1771876482359804,0.0016938368942738,0.0457911770029906,UP,0.25,32.0,0.38333333333333336,30,0.13333333333333336,RNA_UP_METHYLATION_UP
Scamp3,-0.1525528873182784,0.0016965290986187,0.0458314994709672,DN,0.5817073170731708,41.0,0.6981388888888889,36,0.11643157181571806,RNA_DOWN_METHYLATION_UP
Tmem204,0.3738151510387979,0.0016977311513553,0.0458315371354569,UP,0.7435384615384616,13.0,0.636,25,-0.10753846153846158,RNA_UP_METHYLATION_DOWN
HNG_005522,0.4986230617236116,0.0017002246384928,0.0458664133572776,UP,0.48479999999999995,15.0,0.46875,16,-0.016049999999999953,RNA_UP_METHYLATION_DOWN
Pola2,-0.472110795044669,0.0017032005280879,0.0458818423134595,DN,0.1218076923076923,26.0,0.07405555555555556,36,-0.04775213675213674,RNA_DOWN_METHYLATION_DOWN
Pla2g4a,0.3202173468319795,0.001703119776254,0.0458818423134595,UP,0.4166875,16.0,0.5039411764705882,17,0.08725367647058824,RNA_UP_METHYLATION_UP
Gm1070,-0.5787477716718501,0.0017052033312366,0.0458870402138679,DN,0.8633333333333334,15.0,0.905,20,0.04166666666666663,RNA_DOWN_METHYLATION_UP
HNG_004885,0.3183014122554547,0.0017057977067871,0.0458870402138679,UP,0.7992,25.0,0.7534583333333332,24,-0.04574166666666679,RNA_UP_METHYLATION_DOWN
Plxdc2,-0.823119505819502,0.0017125777089927,0.0460369833152615,DN,0.060653846153846155,26.0,0.2,10,0.13934615384615384,RNA_DOWN_METHYLATION_UP
Chpf,0.3503365213492362,0.0017157334087186,0.0460893565641151,UP,0.24342105263157895,38.0,0.2001953488372093,43,-0.04322570379436966,RNA_UP_METHYLATION_DOWN
4930438A08Rik,-0.4706863833359445,0.0017215481643903,0.046213035535239,DN,0.7142857142857143,7.0,0.9143000000000001,10,0.2000142857142858,RNA_DOWN_METHYLATION_UP
Sema6d,1.1413106108668685,0.0017229924894226,0.0462193037991848,UP,0.07777777777777778,45.0,0.21212121212121213,33,0.13434343434343435,RNA_UP_METHYLATION_UP
HAG_000436,0.3399586366825846,0.0017310622378266,0.046403165549381,UP,1.0,9.0,0.9285714285714286,14,-0.0714285714285714,RNA_UP_METHYLATION_DOWN
Mad2l1,-0.3067400832499647,0.0017371035458937,0.0465324326693738,DN,0.16666666666666666,24.0,0.03333333333333333,30,-0.13333333333333333,RNA_DOWN_METHYLATION_DOWN
Rasip1,1.060667141049347,0.0017409684846554,0.0466032601656862,UP,0.8678,30.0,0.7740344827586206,29,-0.09376551724137938,RNA_UP_METHYLATION_DOWN
Glipr1l1,0.5932485621593724,0.0017470244634345,0.0466345579148412,UP,0.9347826086956522,23.0,0.9123103448275862,29,-0.022472263868066,RNA_UP_METHYLATION_DOWN
Fam110c,0.4752431433957174,0.00174484249178,0.0466345579148412,UP,0.5512692307692307,26.0,0.4762692307692307,26,-0.07500000000000001,RNA_UP_METHYLATION_DOWN
Pdgfrb,-0.3706103475876947,0.0017459252981972,0.0466345579148412,DN,0.6847083333333334,24.0,0.5300416666666666,24,-0.15466666666666673,RNA_DOWN_METHYLATION_DOWN
HNG_009875,-0.8778724757661602,0.0017467591615506,0.0466345579148412,DN,0.6481111111111111,9.0,0.875,8,0.22688888888888892,RNA_DOWN_METHYLATION_UP
Pcdhb18,0.6076790286969647,0.0017500042243743,0.0466814544044838,UP,0.5917894736842105,19.0,0.6568823529411765,17,0.06509287925696594,RNA_UP_METHYLATION_UP
"Epc1,Mir1893",-0.1290602348032345,0.001759583194876,0.0469041967282182,DN,0.17092307692307693,39.0,0.13505172413793104,58,-0.03587135278514589,RNA_DOWN_METHYLATION_DOWN
